ID_datospoblacion;Estrato;Distrito;GV Descripción 2;Población;Origen;Zona;Fuente
1165;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1171;;0;CONVERTIA BOGOTA;GRANADA/META;VENTAS DIGITALES;0;MV
1172;;0;CONVERTIA BOGOTA;SAN CARLOS DE GUAROA/META;VENTAS DIGITALES;0;MV
1173;;0;CONVERTIA BOGOTA;SAN CARLOS/CORDOBA;VENTAS DIGITALES;0;MV
1174;;0;CONVERTIA BOGOTA;ENVIGADO/ANTIOQUIA;VENTAS DIGITALES;0;MV
1175;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1176;;0;CONVERTIA BOGOTA;SOACHA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1177;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1178;;0;CONVERTIA BOGOTA;ITAGUI/ANTIOQUIA;VENTAS DIGITALES;0;MV
1179;;0;CONVERTIA BOGOTA;BUENAVENTURA/VALLE DEL CAUCA;VENTAS DIGITALES;0;MV
1180;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1181;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1182;;0;CONVERTIA BOGOTA;SANTUARIO/RISARALDA;VENTAS DIGITALES;0;MV
1183;;0;CONVERTIA BOGOTA;CARTAGENA/BOLIVAR;VENTAS DIGITALES;0;MV
1186;;0;CONVERTIA BOGOTA;CHIRIGUANA/CESAR;VENTAS DIGITALES;0;MV
1193;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1194;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1197;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1199;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1200;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1203;;0;CONVERTIA BOGOTA;BELLAVISTA-BELLO/ANTIOQUIA;VENTAS DIGITALES;0;MV
1204;;0;CONVERTIA BOGOTA;BUCARAMANGA/SANTANDER;VENTAS DIGITALES;0;MV
1206;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1207;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1209;;0;CONVERTIA BOGOTA;BARRANQUILLA/ATLANTICO;VENTAS DIGITALES;0;MV
1214;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1215;;0;CONVERTIA BOGOTA;ITAGUI/ANTIOQUIA;VENTAS DIGITALES;0;MV
1216;;0;CONVERTIA BOGOTA;GIRARDOT/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1218;;0;CONVERTIA BOGOTA;TOBIA CHICA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1220;;0;CONVERTIA BOGOTA;MONTERREY/CASANARE;VENTAS DIGITALES;0;MV
1221;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1222;;0;CONVERTIA BOGOTA;PIEDECUESTA/SANTANDER;VENTAS DIGITALES;0;MV
1223;;0;CONVERTIA BOGOTA;PIVIJAY/MAGDALENA;VENTAS DIGITALES;0;MV
1224;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1225;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1226;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1227;;0;CONVERTIA BOGOTA;CALI/VALLE DEL CAUCA;VENTAS DIGITALES;0;MV
1229;;0;CONVERTIA BOGOTA;MONTELIBANO/CORDOBA;VENTAS DIGITALES;0;MV
1230;;0;CONVERTIA BOGOTA;BUCARAMANGA/SANTANDER;VENTAS DIGITALES;0;MV
1231;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1232;;0;CONVERTIA BOGOTA;ABROJAL/CORDOBA;VENTAS DIGITALES;0;MV
1233;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1234;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1235;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1236;;0;CONVERTIA BOGOTA;VALLEDUPAR/CESAR;VENTAS DIGITALES;0;MV
1237;;0;CONVERTIA BOGOTA;RIOHACHA/LA GUAJIRA;VENTAS DIGITALES;0;MV
1239;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1240;;0;CONVERTIA BOGOTA;ALGARROBO/MAGDALENA;VENTAS DIGITALES;0;MV
1242;;0;CONVERTIA BOGOTA;SOGAMOSO/BOYACA;VENTAS DIGITALES;0;MV
1244;;0;CONVERTIA BOGOTA;CARTAGENA/BOLIVAR;VENTAS DIGITALES;0;MV
1245;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1246;;0;CONVERTIA BOGOTA;VALLEDUPAR/CESAR;VENTAS DIGITALES;0;MV
1248;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1249;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1250;;0;CONVERTIA BOGOTA;GINEBRA/VALLE DEL CAUCA;VENTAS DIGITALES;0;MV
1251;;0;CONVERTIA BOGOTA;VALLEDUPAR/CESAR;VENTAS DIGITALES;0;MV
1254;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1255;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1257;;0;CONVERTIA BOGOTA;CUCUTA/N DE SANTANDER;VENTAS DIGITALES;0;MV
1327;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1328;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1329;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1330;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1331;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1332;;0;CONVERTIA BOGOTA;TULUA/VALLE DEL CAUCA;VENTAS DIGITALES;0;MV
1333;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1335;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1336;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1337;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1339;;0;CONVERTIA BOGOTA;VILLAVICENCIO/META;VENTAS DIGITALES;0;MV
1341;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1342;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1344;;0;CONVERTIA BOGOTA;BELLO/ANTIOQUIA;VENTAS DIGITALES;0;MV
1345;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1346;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1350;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1351;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1352;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1353;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1355;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1358;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1367;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1369;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1373;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1374;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1376;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1377;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1378;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1380;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1383;;0;CONVERTIA BOGOTA;BUCARAMANGA/SANTANDER;VENTAS DIGITALES;0;MV
1384;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1385;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1386;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1388;;0;CONVERTIA BOGOTA;CHIGORODO/ANTIOQUIA;VENTAS DIGITALES;0;MV
1389;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1390;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1391;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1392;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1393;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1394;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1399;;0;CONVERTIA BOGOTA;PEREIRA/RISARALDA;VENTAS DIGITALES;0;MV
1402;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1404;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1405;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1406;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1407;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1420;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1437;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1444;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1445;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1451;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1470;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1474;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1476;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1481;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1484;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1499;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1500;;0;CONVERTIA BOGOTA;MANIZALES/CALDAS;VENTAS DIGITALES;0;MV
1501;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1502;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1503;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1505;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1508;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1511;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1512;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1519;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1521;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1522;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1523;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1529;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1532;;0;CONVERTIA BOGOTA;BARRANQUILLA/ATLANTICO;VENTAS DIGITALES;0;MV
1534;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1540;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1541;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1542;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1544;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1545;;0;CONVERTIA BOGOTA;MONTERIA;VENTAS DIGITALES;0;MV
1548;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1550;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1552;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1553;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1556;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1557;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1558;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1559;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1560;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1561;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1562;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1565;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1566;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1567;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1570;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1571;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1573;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1584;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1587;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1588;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1589;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1590;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1595;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1596;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1602;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1603;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1604;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1611;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1612;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1625;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1626;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1627;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1628;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1631;;0;CONVERTIA BOGOTA;TUNJA/BOYACA;VENTAS DIGITALES;0;MV
1634;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1639;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1642;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1652;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1653;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1657;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1667;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1674;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1676;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1680;;0;CONVERTIA BOGOTA;EL ALTICO/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1681;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1684;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1685;;0;CONVERTIA BOGOTA;BOLOMBOLO/ANTIOQUIA;VENTAS DIGITALES;0;MV
1688;;0;CONVERTIA BOGOTA;BARRANCABERMEJA/SANTANDER;VENTAS DIGITALES;0;MV
1689;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1691;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1696;;0;CONVERTIA BOGOTA;VILLAVICENCIO/META;VENTAS DIGITALES;0;MV
1697;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1698;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1707;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1708;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1713;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1714;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1718;;0;CONVERTIA BOGOTA;BOGOTA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1722;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1727;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1729;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1732;;0;CONVERTIA BOGOTA;BARRANQUILLA/ATLANTICO;VENTAS DIGITALES;0;MV
1734;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1737;;0;CONVERTIA BOGOTA;MEDELLIN/ANTIOQUIA;VENTAS DIGITALES;0;MV
1738;;0;CONVERTIA BOGOTA;VILLA DEL ROSARIO/N DE SANTANDER;VENTAS DIGITALES;0;MV
1741;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1742;;0;CONVERTIA BOGOTA;SOACHA/CUNDINAMARCA;VENTAS DIGITALES;0;MV
1743;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1760;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1765;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1766;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1780;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1781;;0;CONVERTIA BOGOTA;VILLAVICENCIO;VENTAS DIGITALES;0;MV
1784;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1789;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1795;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1797;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1803;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1804;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1809;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1816;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1818;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1820;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1822;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1824;;0;CONVERTIA BOGOTA;NEIVA;VENTAS DIGITALES;0;MV
1829;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1830;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1833;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1835;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1836;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1839;;0;CONVERTIA BOGOTA;CARTAGENA;VENTAS DIGITALES;0;MV
1842;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1843;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1846;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1847;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1848;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1850;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1853;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1856;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1857;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1861;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1866;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1874;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1876;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1877;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1878;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1888;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1896;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1897;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1899;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1903;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1904;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1905;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1907;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1918;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1921;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1924;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1925;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1927;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1928;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1929;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1931;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1937;;0;CONVERTIA BOGOTA;BARRANQUILLA;VENTAS DIGITALES;0;MV
1941;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1942;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1943;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1945;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1946;;0;CONVERTIA BOGOTA;BUCARAMANGA;VENTAS DIGITALES;0;MV
1947;;0;CONVERTIA BOGOTA;CALI;VENTAS DIGITALES;0;MV
1949;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1951;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1952;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1953;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1954;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1955;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1958;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1960;;0;CONVERTIA BOGOTA;MEDELLIN;VENTAS DIGITALES;0;MV
1964;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1965;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
1966;;0;CONVERTIA BOGOTA;SANTAFE DE BOGOTA;VENTAS DIGITALES;0;MV
